id,name,group,transport,volume,tags,price_avg,source
modpart_enginefuelinjector_t1,Basic Engine Fuel Injector,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
modpart_enginefuelinjector_t2,Advanced Engine Fuel Injector,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
modpart_enginefuelinjector_t3,Exceptional Engine Fuel Injector,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
modpart_extendedfuelcontainer,Extended Fuel Container,,inventory,1,crafting equipmentmodpart inventory,1,
modpart_highenergycatalyst,High Energy Catalyst,,inventory,1,crafting equipmentmodpart inventory,1,
modpart_nividiumcrystallite,Nividium Crystallite,,inventory,1,crafting equipmentmodpart inventory,1,
modpart_nividiumoxide,Nividium Oxide,,inventory,1,crafting equipmentmodpart inventory,1,
modpart_shieldgeneratorcoil_t1,Basic Shield Generator Coil,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
modpart_shieldgeneratorcoil_t2,Advanced Shield Generator Coil,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
modpart_shieldgeneratorcoil_t3,Exceptional Shield Generator Coil,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
modpart_shipnanoweave_t1,Basic Ship Nanoweave,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
modpart_shipnanoweave_t2,Advanced Ship Nanoweave,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
modpart_shipnanoweave_t3,Exceptional Ship Nanoweave,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
modpart_tuningsoftware,Tuning Software,,inventory,1,crafting equipmentmodpart inventory,1,
modpart_weaponchamber_t1,Basic Weapon Chamber,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
modpart_weaponchamber_t2,Advanced Weapon Chamber,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
modpart_weaponchamber_t3,Exceptional Weapon Chamber,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,
module_arg_conn_arc_01,Argon Arc Connection Structure 01,,container,1,module,119531,
module_arg_conn_base_01,Argon Base Connection Structure 01,,container,1,module,108662,
module_arg_conn_base_02,Argon Base Connection Structure 02,,container,1,module,88924,
module_arg_conn_base_03,Argon Base Connection Structure 03,,container,1,module,116284,
module_arg_conn_cross_01,Argon Cross Connection Structure 01,,container,1,module,76824,
module_arg_conn_cross_02,Argon Cross Connection Structure 02,,container,1,module,75189,
module_arg_conn_cross_03,Argon Cross Connection Structure 03,,container,1,module,70084,
module_arg_conn_cross_04,Argon T Connection Structure 01,,container,1,module,65016,
module_arg_conn_cross_05,Argon L Connection Structure 01,,container,1,module,59911,
module_arg_conn_vertical_01,Argon Vertical Connection Structure 01,,container,1,module,63676,
module_arg_conn_vertical_02,Argon Vertical Connection Structure 02,,container,1,module,83398,
module_arg_def_claim_01,Argon Administrative Centre,,container,1,module,876386,
module_arg_def_disc_01,Argon Disc Defence Platform,,container,1,module,627224,
module_arg_def_tube_01,Argon Bridge Defence Platform,,container,1,module,544342,
module_arg_dock_m_01,1M6S Standard Dock Area,,container,1,module,345708,
module_arg_dock_m_01_hightech,1M6S Luxury Dock Area,,container,1,module,370972,
module_arg_dock_m_01_lowtech,1M6S Basic Dock Area,,container,1,module,325454,
module_arg_dock_m_02,3M6S Standard Dock Area,,container,1,module,498308,
module_arg_dock_m_02_hightech,3M6S Luxury Dock Area,,container,1,module,512520,
module_arg_dock_m_02_lowtech,3M6S Basic Dock Area,,container,1,module,479634,
module_arg_dock_tradestation_02,8M Luxury Dock Area,,container,1,module,741944,
module_arg_hab_l_01,Argon L Habitat,,container,1,module,19562016,
module_arg_hab_m_01,Argon M Habitat,,container,1,module,13828576,
module_arg_hab_s_01,Argon S Habitat,,container,1,module,9614848,
module_arg_pier_l_01,Argon 3-Dock T Pier,,container,1,module,3466084,
module_arg_pier_l_02,Argon 1-Dock Pier,,container,1,module,2001402,
module_arg_pier_l_03,Argon 3-Dock E Pier,,container,1,module,3998842,
module_arg_pier_l_04,Argon 1-Dock Short Pier,,container,1,module,1441009,
module_arg_pier_tradestation_01,Argon Trading Station 1-Dock Pier,,container,1,module noblueprint,1266032,
module_arg_prod_foodrations_01,Food Ration Production,,container,1,module,1677512,
module_arg_prod_meat_01,Meat Production,,container,1,module,1588056,
module_arg_prod_medicalsupplies_01,Argon Medical Supply Production,,container,1,module,1439418,
module_arg_prod_spacefuel_01,Spacefuel Production,,container,1,module,2041378,
module_arg_prod_wheat_01,Wheat Production,,container,1,module,1894304,
module_arg_radar_dish_01,Wide Area Sensor Array,,container,1,module,1055588,
module_arg_stor_container_l_01,Argon L Container Storage,,container,1,module,735886,
module_arg_stor_container_m_01,Argon M Container Storage,,container,1,module,524088,
module_arg_stor_container_s_01,Argon S Container Storage,,container,1,module,332028,
module_arg_stor_liquid_l_01,Argon L Liquid Storage,,container,1,module,735886,
module_arg_stor_liquid_m_01,Argon M Liquid Storage,,container,1,module,524088,
module_arg_stor_liquid_s_01,Argon S Liquid Storage,,container,1,module,332028,
module_arg_stor_solid_l_01,Argon L Solid Storage,,container,1,module,735886,
module_arg_stor_solid_m_01,Argon M Solid Storage,,container,1,module,524088,
module_arg_stor_solid_s_01,Argon S Solid Storage,,container,1,module,332028,
module_arg_stor_tradestation_l_01,Argon L Universal Storage,,container,1,module noblueprint,786414,
module_gen_build_dockarea_m_01,S/M Ship Fabrication Bay,,container,1,module,101186848,
module_gen_build_l_01,L Ship Fabrication Bay,,container,1,module,211937860,
module_gen_build_m_01,M Ship Fabrication Bay,,container,1,module noplayerblueprint,8801724,
module_gen_build_s_01,S Ship Fabrication Bay,,container,1,module noplayerblueprint,8801724,
module_gen_build_xl_01,XL Ship Fabrication Bay,,container,1,module,215570740,
module_gen_conn_observationdeck_01,Conservatory Observation Deck,,container,1,module,224348,
module_gen_conn_observationdeck_02,Pavilion Observation Deck,,container,1,module,235471,
module_gen_conn_observationdeck_03,Penthouse Observation Deck,,container,1,module,254687,
module_gen_conn_venturerbase_01,Venture Base Connection Structure 01,,container,1,module,108662,
module_gen_conn_venturerbase_02,Venture Base Connection Structure 02,,container,1,module,88924,
module_gen_conn_venturerbase_03,Venture Base Connection Structure 03,,container,1,module,116284,
module_gen_conn_venturercross_01,Venture Cross Connection Structure 01,,container,1,module,76824,
module_gen_conn_venturervertical_01,Venture Vertical Connection Structure 01,,container,1,module,63676,
module_gen_conn_venturervertical_02,Venture Vertical Connection Structure 02,,container,1,module,83398,
module_gen_dock_m_showroom_01,Small & Medium Ship Showroom,,container,1,module,463715,
module_gen_dock_m_venturer_01,S/M Venture Sendoff Dock,,container,1,module,308700,
module_gen_dock_s_showroom_01,Small Ship Showroom 01,,container,1,module,408069,
module_gen_dock_s_showroom_02,Small Ship Showroom 02,,container,1,module,426618,
module_gen_dock_xl_venturer_01,L/XL Venture Sendoff Dock,,container,1,module noplayerblueprint,896108,
module_gen_equip_dockarea_m_01,S/M Ship Maintenance Bay,,container,1,module,30651624,
module_gen_equip_l_01,L Ship Maintenance Bay,,container,1,module,56124070,
module_gen_equip_xl_01,XL Ship Maintenance Bay,,container,1,module,57977136,
module_gen_proc_scrapworks,Scrap Processor,,container,1,module,1167545,
module_gen_proc_scrapworkskhaak_01,Allographyne Scrap Processor,,container,1,module,1401054,
module_gen_prod_advancedcomposites_01,Advanced Composite Production,,container,1,module,4146948,
module_gen_prod_advancedelectronics_01,Advanced Electronics Production,,container,1,module,3085608,
module_gen_prod_antimattercells_01,Antimatter Cell Production,,container,1,module,441738,
module_gen_prod_antimatterconverters_01,Antimatter Converter Production,,container,1,module,11390056,
module_gen_prod_claytronics_01,Claytronics Production,,container,1,module,18055920,
module_gen_prod_dronecomponents_01,Drone Component Production,,container,1,module,7837962,
module_gen_prod_energycells_01,Energy Cell Production,,container,1,module,1663316,
module_gen_prod_engineparts_01,Engine Part Production,,container,1,module,2490222,
module_gen_prod_fieldcoils_01,Field Coil Production,,container,1,module,11101966,
module_gen_prod_graphene_01,Graphene Production,,container,1,module,179960,
module_gen_prod_hullparts_01,Hull Part Production,,container,1,module,3929640,
module_gen_prod_microchips_01,Microchip Production,,container,1,module,4849964,
module_gen_prod_missilecomponents_01,Missile Component Production,,container,1,module,225462,
module_gen_prod_plasmaconductors_01,Plasma Conductor Production,,container,1,module,3026942,
module_gen_prod_quantumtubes_01,Quantum Tube Production,,container,1,module,2433120,
module_gen_prod_refinedmetals_01,Refined Metal Production,,container,1,module,232036,
module_gen_prod_scanningarrays_01,Scanning Array Production,,container,1,module,4026186,
module_gen_prod_scrap_recycler,Scrap Recycler,,container,1,module,1915875,
module_gen_prod_scrap_recyclerkhaak,Allographyne Scrap Recycler,,container,1,module,2299050,
module_gen_prod_shieldcomponents_01,Shield Component Production,,container,1,module,2765164,
module_gen_prod_siliconwafers_01,Silicon Wafer Production,,container,1,module,474624,
module_gen_prod_smartchips_01,Smart Chip Production,,container,1,module,807700,
module_gen_prod_spices_01,Spice Production,,container,1,module,890050,
module_gen_prod_superfluidcoolant_01,Superfluid Coolant Production,,container,1,module,161270,
module_gen_prod_turretcomponents_01,Turret Component Production,,container,1,module,3040622,
module_gen_prod_water_01,Water Production,,container,1,module,230472,
module_gen_prod_weaponcomponents_01,Weapon Component Production,,container,1,module,2535208,
module_gen_ventureplatform_cross_01,Venture Platform,,container,1,module,302900,
module_gen_welfare_gamblinghall_01,Gambling Den,,container,1,missiononly module,2465159,
module_par_conn_base_01,Paranid Base Connection Structure 01,,container,1,module,75776,
module_par_conn_base_02,Paranid Base Connection Structure 02,,container,1,module,108146,
module_par_conn_base_03,Paranid Base Connection Structure 03,,container,1,module,134974,
module_par_conn_cross_01,Paranid Cross Connection Structure 01,,container,1,module,64724,
module_par_conn_cross_02,Paranid Cross Connection Structure 02,,container,1,module,134974,
module_par_conn_cross_03,Paranid Y Connection Structure 01,,container,1,module,108146,
module_par_conn_vertical_01,Paranid Vertical Connection Structure 01,,container,1,module,63676,
module_par_conn_vertical_02,Paranid Vertical Connection Structure 02,,container,1,module,83398,
module_par_def_claim_01,Paranid Administrative Centre,,container,1,module,895060,
module_par_def_claim_story_01,Paranid Faction Capital,,container,1,hiddenwithoutlicence module nocustomgamestart nodiplomacyblueprint,450000000,
module_par_def_disc_01,Paranid Disc Defence Platform,,container,1,module,627224,
module_par_def_tube_01,Paranid Bridge Defence Platform,,container,1,module,544342,
module_par_hab_l_01,Paranid L Dome,,container,1,module,21485696,
module_par_hab_m_01,Paranid M Dome,,container,1,module,13828576,
module_par_hab_s_01,Paranid S Dome,,container,1,module,9614848,
module_par_pier_l_01,Paranid 3-Dock T Pier,,container,1,module,3601042,
module_par_pier_l_02,Paranid 1-Dock Pier,,container,1,module,2078758,
module_par_pier_l_03,Paranid 3-Dock E Pier,,container,1,module,4158016,
module_par_prod_majadust_01,Maja Dust Production,,container,1,module,2387086,
module_par_prod_majasnails_01,Maja Snail Production,,container,1,module,1588056,
module_par_prod_medicalsupplies_01,Paranid Medical Supply Production,,container,1,module,1445976,
module_par_prod_sojabeans_01,Soja Bean Production,,container,1,module,1894304,
module_par_prod_sojahusk_01,Soja Husk Production,,container,1,module,2023220,
module_par_stor_container_l_01,Paranid L Container Storage,,container,1,module,792972,
module_par_stor_container_m_01,Paranid M Container Storage,,container,1,module,538300,
module_par_stor_container_s_01,Paranid S Container Storage,,container,1,module,357824,
module_par_stor_landmark_l_01,Argon L Container Storage,,container,1,module noblueprint,844016,
module_par_stor_liquid_l_01,Paranid L Liquid Storage,,container,1,module,792972,
module_par_stor_liquid_m_01,Paranid M Liquid Storage,,container,1,module,538300,
module_par_stor_liquid_s_01,Paranid S Liquid Storage,,container,1,module,357824,
module_par_stor_solid_l_01,Paranid L Solid Storage,,container,1,module,792972,
module_par_stor_solid_m_01,Paranid M Solid Storage,,container,1,module,538300,
module_par_stor_solid_s_01,Paranid S Solid Storage,,container,1,module,357824,
module_player_prod_hq_01_macro,Unknown Module,,container,1,module noblueprint,0,
module_tel_conn_base_01,Teladi Base Connection Structure 01,,container,1,module,108662,
module_tel_conn_base_02,Teladi Base Connection Structure 02,,container,1,module,88924,
module_tel_conn_base_03,Teladi Base Connection Structure 03,,container,1,module,116284,
module_tel_conn_cross_01,Teladi Cross Connection Structure 01,,container,1,module,76824,
module_tel_conn_vertical_01,Teladi Vertical Connection Structure 01,,container,1,module,63676,
module_tel_conn_vertical_02,Teladi Vertical Connection Structure 02,,container,1,module,83398,
module_tel_def_claim_01,Teladi Administrative Centre,,container,1,module,881912,
module_tel_def_disc_01,Teladi Disc Defence Platform,,container,1,module,627224,
module_tel_def_tube_01,Teladi Bridge Defence Platform,,container,1,module,544342,
module_tel_hab_l_01,Teladi L Biome,,container,1,module,18614848,
module_tel_hab_m_01,Teladi M Biome,,container,1,module,12388768,
module_tel_hab_s_01,Teladi S Biome,,container,1,module,8789632,
module_tel_pier_l_01,Teladi 3-Dock T Pier,,container,1,module,3466084,
module_tel_pier_l_02,Teladi 1-Dock Pier,,container,1,module,2001402,
module_tel_pier_l_03,Teladi 3-Dock E Pier,,container,1,module,3998842,
module_tel_prod_advancedcomposites_01,Teladi Advanced Composite Production,,container,1,module,4018840,
module_tel_prod_engineparts_01,Teladi Engine Part Production,,container,1,module,2521368,
module_tel_prod_hullparts_01,Teladi Hull Part Production,,container,1,module,3929384,
module_tel_prod_medicalsupplies_01,Teladi Medical Supply Production,,container,1,module,1434392,
module_tel_prod_nostropoil_01,Nostrop Oil Production,,container,1,module,1851914,
module_tel_prod_scanningarrays_01,Teladi Scanning Array Production,,container,1,module,4076458,
module_tel_prod_spaceweed_01,Spaceweed Production,,container,1,module,4088282,
module_tel_prod_sunriseflowers_01,Sunrise Flower Production,,container,1,module,1895852,
module_tel_prod_swampplant_01,Swamp Plant Production,,container,1,module,4088282,
module_tel_prod_teladianium_01,Teladianium Production,,container,1,module,320976,
module_tel_stor_container_l_01,Teladi L Container Storage,,container,1,module,715632,
module_tel_stor_container_m_01,Teladi M Container Storage,,container,1,module,498840,
module_tel_stor_container_s_01,Teladi S Container Storage,,container,1,module,326502,
module_tel_stor_liquid_l_01,Teladi L Liquid Storage,,container,1,module,715632,
module_tel_stor_liquid_m_01,Teladi M Liquid Storage,,container,1,module,498840,
module_tel_stor_liquid_s_01,Teladi S Liquid Storage,,container,1,module,326502,
module_tel_stor_solid_l_01,Teladi L Solid Storage,,container,1,module,715632,
module_tel_stor_solid_m_01,Teladi M Solid Storage,,container,1,module,498840,
module_tel_stor_solid_s_01,Teladi S Solid Storage,,container,1,module,326502,
module_tel_tradestation_conn_bridge_01,Habitat Bridge,,container,1,module noplayerblueprint,284052,
module_tel_tradestation_conn_centercylinder_01,Sensor Array,,container,1,module noplayerblueprint,179065,
module_tel_tradestation_conn_centerfill_01,Ventilation,,container,1,module noplayerblueprint,284052,
module_tel_tradestation_conn_column_01,Habitat Ring Column,,container,1,module noplayerblueprint,284052,
module_tel_tradestation_conn_column_02,Support Structure,,container,1,module noplayerblueprint,284052,
module_tel_tradestation_conn_inside_ring_03,Habitat Service Section,,container,1,module noplayerblueprint,402178,
module_tel_tradestation_conn_radar_01,Command Relay,,container,1,module noplayerblueprint,284052,
module_tel_tradestation_conn_ring_01,Habitat Ring,,container,1,module noplayerblueprint,1270691,
module_tel_tradestation_def_centerend_01,Maintenance Area,,container,1,module noplayerblueprint,2073007,
module_tel_tradestation_def_center_01,Habitat Centre Complex,,container,1,module noplayerblueprint,2073007,
module_tel_tradestation_def_extension_01,Habitat Ring Extension,,container,1,module noplayerblueprint,2539342,
module_tel_tradestation_def_ringcenter_01,Habitat Centre Ring,,container,1,module noplayerblueprint,1036496,
module_tel_tradestation_def_ringclamp_01,Habitat Ring Clamp,,container,1,module noplayerblueprint,1466381,
module_tel_tradestation_def_ringclamp_02,Habitat Ring Clamp,,container,1,module noplayerblueprint,1466381,
module_tel_tradestation_dock_m_dockarea_01,Habitat Dock Area,,container,1,module noplayerblueprint,1795658,
module_tel_tradestation_hab_inside_ring_01,Habitat City,,container,1,module noplayerblueprint,49770634,
module_tel_tradestation_hab_inside_ring_02,Habitat City,,container,1,module noplayerblueprint,49770634,
module_tel_tradestation_pier_tradelocation_01,Habitat Trade Centre,,container,1,module noplayerblueprint,3214490,
module_tel_tradestation_stor_storage_01,Habitat Storage B,,container,1,module noplayerblueprint,1760354,
module_tel_tradestation_stor_storage_ring_01,Habitat Storage A,,container,1,module noplayerblueprint,3519546,
module_xen_build_m_01,M Ship Assembly Matrix,,container,1,module noplayerblueprint,919660,
module_xen_build_s_01,S Ship Assembly Matrix,,container,1,module noplayerblueprint,919660,
module_xen_build_xl_01,XL Ship Assembly Matrix,,container,1,module noplayerblueprint,1627086,
module_xen_def_base_01,Xenon Base Module,,container,1,module noplayerblueprint,465026,
module_xen_dock_m_01,Xenon Dock,,container,1,module noplayerblueprint,121388,
module_xen_prod_energycells_01,Matrix Solar Panel,,container,1,module noplayerblueprint,182332,
module_xen_stor_01,Matrix Storage,,container,1,module noplayerblueprint,51178,
mod_engine_boostduration_01_mk1,Creatine (Boost Duration Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_boostthrust_01_mk1,Juno (Boost Thrust Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_boostthrust_01_mk2,Antares (Boost Thrust Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_engine_boostthrust_01_mk3,Atlas (Boost Thrust Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_engine_boostthrust_02_mk1,Minuteman (Boost Thrust Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_boostthrust_02_mk2,Delta (Boost Thrust Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_engine_forwardthrust_01_mk1,Pusher (Forward Thrust Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_forwardthrust_01_mk2,Propeller (Forward Thrust Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_engine_forwardthrust_01_mk3,Slingshot (Forward Thrust Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_engine_forwardthrust_02_mk1,Nudger (Forward Thrust Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_forwardthrust_02_mk2,Impeller (Forward Thrust Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_engine_rotationthrust_01_mk1,Spinner (Rotation Thrust Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_rotationthrust_01_mk3,Whirlygig (Rotation Thrust Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_engine_rotationthrust_02_mk1,Twister (Rotation Thrust Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_strafethrust_01_mk1,Crab (Strafe Thrust Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_strafethrust_02_mk1,Sidewinder (Strafe Thrust Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_travelattacktime_01_mk1,Spur (Travel Attack Time Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_travelchargetime_01_mk1,Overdrive (Travel Charge Time Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_travelreleasetime_01_mk1,Anchor (Travel Release Time Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_travelstartthrust_01_mk1,Afterburner (Travel Start Thrust Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_travelthrust_01_mk1,Aestus (Travel Thrust Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_travelthrust_01_mk2,Mira (Travel Thrust Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_engine_travelthrust_01_mk3,Vikas (Travel Thrust Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_engine_travelthrust_02_mk1,Reaver (Travel Thrust Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_engine_travelthrust_02_mk2,Vinci (Travel Thrust Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_shield_capacity_01_mk1,Buckler (Capacity Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_shield_capacity_01_mk2,Kite (Capacity Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_shield_capacity_01_mk3,Pavise (Capacity Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_shield_capacity_02_mk3,Targe (Capacity Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_shield_rechargedelay_01_mk1,Medic (Recharge Delay Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_shield_rechargerate_01_mk1,Bandage (Recharge Rate Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_shield_rechargerate_01_mk2,Cast (Recharge Rate Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_shield_rechargerate_01_mk3,Traction (Recharge Rate Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_ship_countermeasurecapacity_01_mk1,Barrage (Countermeasure Capacity Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_ship_deployablecapacity_01_mk1,Rack (Deployable Capacity Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_ship_drag_01_mk1,Polisher (Drag Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_ship_drag_01_mk2,Lubricator (Drag Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_ship_hidecargo_01,Mirage (Illegal Ware Concealment Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_ship_mass_01_mk1,Honeycomb (Mass Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_ship_mass_01_mk2,Composite (Mass Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_ship_mass_01_mk3,Nanotube (Mass Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_ship_maxhull_01_mk1,Buttress (Max Hull Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_ship_missilecapacity_01_mk1,Bandolier (Missile Capacity Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_ship_radarcloak_01_mk1,Cloak (Radar Visibility Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_ship_radarcloak_01_mk2,Veil (Radar Visibility Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_ship_radarcloak_01_mk3,Shroud (Radar Visibility Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_ship_radarrange_01_mk1,Scope (Radar Range Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_ship_regiondamage_01_mk1,Grit (Hazardous Region Damage Reduction Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_ship_regiondamage_01_mk2,Mettle (Hazardous Region Damage Reduction Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_ship_regiondamage_01_mk3,Tenacity (Hazardous Region Damage Reduction Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_ship_unitcapacity_01_mk1,Garage (Unit Capacity Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_beamlength_01_mk1,Lens (Beam Length Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_chargetime_01_mk1,Jumper (Charge Time Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_cooling_01_mk1,Tramontane (Cooling Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_cooling_01_mk2,Labrador (Cooling Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_cooling_02_mk1,Gregale (Cooling Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_cooling_02_mk2,Humboldt (Cooling Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_cooling_03_mk1,Mistral (Cooling Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_cooling_03_mk2,Kuril (Cooling Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_cooling_04_mk2,Okhotsk (Cooling Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_cooling_05_mk2,Benguela (Cooling Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_damage_01_mk1,Piercer (Damage Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_damage_01_mk2,Assassin (Damage Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_damage_01_mk3,Obliterator (Damage Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_weapon_damage_02_mk1,Stabber (Damage Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_damage_02_mk2,Exterminator (Damage Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_damage_02_mk3,Annihilator (Damage Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_weapon_damage_03_mk1,Slasher (Damage Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_damage_03_mk2,Butcher (Damage Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_damage_04_mk2,Executioner (Damage Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_damage_05_mk2,Slayer (Damage Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_lifetime_01_mk1,Endurance (Projectile Lifetime Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_mining_01_mk1,Digger (Mining Multiplier Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_mining_01_mk3,Excavator (Mining Multiplier Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_weapon_reload_01_mk1,Cowboy (Reload Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_rotationspeed_01_mk1,Gimbal (Rotation Speed Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_speed_01_mk1,Dispatcher (Projectile Speed Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_speed_01_mk3,Expediter (Projectile Speed Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
mod_weapon_sticktime_01_mk1,Gum (Sticky Projectile Time Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_sticktime_01_mk2,Cement (Sticky Projectile Time Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_sticktime_02_mk2,Glue (Sticky Projectile Time Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_sticktime_03_mk2,Adhesive (Sticky Projectile Time Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_surfaceelement_01_mk1,Intruder (Surface Element Damage Mod - Basic Quality),,inventory,1,crafting equipmentmod,50000,
mod_weapon_surfaceelement_01_mk2,Infiltrator (Surface Element Damage Mod - Enhanced Quality),,inventory,1,crafting equipmentmod,250000,
mod_weapon_surfaceelement_01_mk3,Invader (Surface Element Damage Mod - Exceptional Quality),,inventory,1,crafting equipmentmod,1250000,
nividium,Nividium,minerals,solid,10,economy minable mineral solid,510,
nividiumgems,nividiumgems,,container,2,,1077,
nostropoil,Nostrop Oil,food,container,1,container economy,34,
ore,Ore,minerals,solid,10,economy minable mineral solid,50,
